Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Confidence in national government,Democratic Quality,Delivery Quality,Class
3.834201574,7.677021027,0.602409363,55.61300659,0.6408903,-0.147572905,0.869893968,0.304639816,-0.250397652,-0.416444808,2
3.831992388,7.595668793,0.545118451,48.69511795,0.567259312,0.02525798,0.741540551,0.446467072,-2.132232904,-1.7871207,2
3.83171916,7.415018559,0.521103561,50.36729813,0.495901406,0.175329223,0.731108546,0.307385713,-1.919018388,-1.616221189,2
3.829868078,6.750116348,0.553878903,43.28813553,0.76714164,0.197341457,0.676439166,0.691727877,-0.066525854,-0.532715499,2
3.826268435,7.366703987,0.821655512,39.08768082,0.431110412,-0.053216368,0.904756904,0.317073196,-1.236102223,-1.570760012,2
3.815607071,7.218430519,0.672546744,55.58588409,0.479550391,-0.010739038,0.86770767,0.396854281,-0.711675286,-0.861626327,2
3.81219101,7.253118515,0.721342921,52.86927414,0.528675258,0.055415191,0.741181731,0.404844582,-0.492613316,-1.254994631,2
3.809444666,7.616326809,0.740979373,59.28266144,0.524797678,0.000317233,0.934563756,0.328487307,-0.930784702,-0.822703838,2
3.808204889,7.914381981,0.798059285,46.48040009,0.729489863,-0.100786686,0.742873371,0.609269023,-0.109219924,-0.34722355,2
3.801490784,7.174666882,0.796405017,46.53038025,0.588338017,0.041713897,0.797700584,0.350875854,-0.092830762,-0.461723298,2
3.800639153,8.74111557,0.54351306,63.67341232,0.495314002,-0.215583831,0.534585297,0.426240921,-0.577701747,0.114804476,2
3.800287008,9.711285591,0.733487546,55.43218231,0.68249011,-0.166420281,0.7804389,0.411837041,-0.26663363,-0.667177677,2
3.798088312,6.759936333,0.700107574,49.29681778,0.734430909,-0.04501057,0.777340889,0.534528375,-0.716379225,-0.641673386,2
3.795383215,7.894681931,0.824806035,56.99938965,0.708332241,0.228983611,0.861003399,0.60929203,-0.689593911,-0.624978006,2
3.794837952,8.741956711,0.754615486,52.46070862,0.374541551,-0.157882348,0.83407563,0.572345674,-0.739363015,-1.16853869,2
3.791680813,6.633399487,0.325692534,46.59601974,0.427355915,-0.009798544,0.718203425,0.754806817,-0.981066704,-1.119642258,2
3.782937527,7.517126083,0.520636737,50.70926285,0.530935049,0.247159243,0.775619805,0.435440153,-1.842995763,-1.40407753,2
3.769919157,7.400788784,0.821205795,50.85323715,0.834174395,0.022678981,0.897995412,0.57691586,-0.763061464,-0.547478855,2
3.768301964,7.207394123,0.478593409,51.65836716,0.771577239,-0.064116418,0.733261764,0.500700116,-0.464938194,-0.882974684,2
3.76599884,7.314574718,0.554030776,51.37364578,0.372941315,0.219462141,0.848006785,0.156370804,-0.825914204,-1.303879023,2
3.762305021,7.534754276,0.750922263,46.50926971,0.749049723,-0.022721779,0.810591161,0.706663907,-0.012395941,-0.621339619,2
3.761964798,9.639291763,0.815656066,56.20658493,0.857168913,-0.125439659,0.860292971,0.81921792,0.739141107,0.595356345,2
3.754156113,7.360296249,0.693800747,49.9618721,0.449474722,0.402793795,0.853506446,0.357021451,-1.053083301,-1.212197661,2
3.746255636,8.244133949,0.662679553,53.81066895,0.638210595,-0.17364803,0.753882468,0.38704443,-1.910233378,-1.12441957,2
3.742871046,7.562782764,0.733713627,43.3152771,0.504612565,0.014794352,0.857664049,0.319014966,-1.442578197,-1.354748368,2
3.739365578,7.965493679,0.708571136,45.14600372,0.739193261,-0.013695938,0.691117585,0.57163626,-0.899957597,-0.825691462,2
3.736951828,6.656568527,0.677165508,45.63290787,0.750336349,0.095769398,0.754975379,0.600507081,-0.276022792,-0.67751193,2
3.7354002,7.538829327,0.768425405,51.8000679,0.732971489,-0.065283127,0.72361201,0.699344039,-0.863043964,-1.371214271,2
3.733583927,7.176576614,0.760255516,46.08058929,0.746722817,-0.027491333,0.80658859,0.582253158,-0.79279083,-0.473875999,2
3.723589897,7.168690205,0.450662315,49.20966339,0.718114316,0.181819469,0.88168633,0.61207211,-1.929689527,-1.655084372,2
3.716329813,6.772846699,0.695813596,49.77864838,0.825387061,-0.058858745,0.710963428,0.641753078,-0.814044535,-0.638744175,2
3.709578753,7.384492874,0.878275216,50.50354767,0.76302135,0.066223241,0.820480824,0.577862203,-0.69533366,-0.553451598,2
3.707194567,8.729614258,0.54836905,63.70445633,0.463722527,-0.248725966,0.697340012,0.327633679,-0.437591285,-0.019353036,2
3.705894232,6.648348808,0.422240019,47.41235733,0.489863038,-0.052337538,0.677107692,0.851199687,-1.367416143,-1.100341678,2
3.70319128,7.556051731,0.735800326,50.92565155,0.667193294,-0.094584644,0.810457349,0.590012372,-0.893077552,-1.357513547,2
3.701401234,6.487488747,0.593731701,47.9601593,0.790374219,0.169705048,0.775734663,0.731583416,-0.693339527,-0.93971616,2
3.677826405,6.815262794,0.387390912,40.68725586,0.780017793,0.008222104,0.834498882,0.78385824,-1.43844378,-1.177841783,2
3.676277161,7.492049217,0.81969142,47.60936737,0.664711058,-0.047895018,0.754807353,0.604514003,-1.003334999,-0.733541548,2
3.675626993,7.224040031,0.655214131,55.94644547,0.528805017,-0.015436864,0.79105562,0.509788871,-0.528770864,-0.893007934,2
3.675108433,8.600076675,0.64663595,63.71975327,0.552592635,-0.247897834,0.751933634,0.462540299,-0.528596938,-0.201185241,2
3.674466848,7.995024681,0.650589585,57.38068771,0.940592945,0.163856089,0.811991632,0.775055826,-0.558681726,-0.825272977,2
3.671453714,6.807470322,0.713019609,50.5778656,0.728128314,-0.014219797,0.702549696,0.576022983,-0.639601648,-0.639016688,2
3.668736935,7.690368176,0.711077392,56.10480118,0.668252289,-0.022164073,0.851879895,0.645107508,-0.056255583,-0.272712827,2
3.66713953,7.518199921,0.382373512,49.65314484,0.709476948,0.021685278,0.825245738,0.602834523,0.359619409,-0.499220818,2
3.663085938,7.241845608,0.746496975,56.64513779,0.569645405,-0.061459843,0.864171147,0.490199178,-0.333081782,-0.873781383,2
3.660727262,9.429124832,0.839424491,51.69158936,0.714169025,-0.088512197,0.799543023,0.510355353,0.277204454,0.236591816,2
3.660597324,7.820422173,0.79026258,55.32741928,0.758684695,0.140499935,0.906422615,0.68432039,-0.322906375,-0.509790599,2
3.651554823,7.429011345,0.542295277,48.79819107,0.646187842,0.011558649,0.794450223,0.557172477,-1.150450587,-1.184596658,2
3.647367001,7.694376469,0.822957873,56.54750443,0.635539532,-0.038765803,0.836612225,0.614916325,-0.000332717,-0.22300376,2
3.639445066,7.468581676,0.645713627,42.84682465,0.401370287,0.011923344,0.931180775,0.253101557,-1.563443899,-1.355986595,2
3.628185034,6.975739002,0.561355948,37.76647568,0.679001093,0.113010384,0.836166084,0.541411996,-0.314346343,-1.06523025,2
3.624664307,7.594465256,0.434388518,51.34295273,0.733383596,-0.00132293,0.850098193,0.514306188,0.142651409,-0.570187569,2
3.602854729,7.508424759,0.675447047,50.66684341,0.725685179,-0.043400712,0.802781165,0.465695828,-0.569726825,-1.026624203,2
3.592514038,7.227784634,0.646716535,56.29579163,0.544753611,-0.033088386,0.860953391,0.482404798,-0.402996004,-0.899808168,2
3.585127354,7.025132179,0.686470926,38.56030655,0.720373392,0.259906858,0.8304829,0.56187278,-0.139664799,-1.031072617,2
3.572100401,7.50337553,0.48355186,51.04298019,0.577955365,0.074734926,0.8232041,0.482847273,-1.879708767,-1.403035522,2
3.570368528,8.024382591,0.710991681,45.60689163,0.780773103,-0.063421518,0.671356261,0.629748821,-0.772424042,-0.609735787,2
3.569762468,7.409274578,0.56431967,52.84775162,0.398295492,0.309000641,0.777403951,0.297118127,-0.734749496,-1.401228666,2
3.567892551,6.788980007,0.483333886,40.07659531,0.689950883,-0.012267672,0.845376968,0.752208948,-1.562421799,-1.19275558,2
3.563227654,6.632449627,0.290933818,46.20161057,0.260069311,-0.009665601,0.859813631,0.569353163,-1.16172719,-1.121129155,2
3.558520317,9.191586494,0.675188124,60.93147659,0.473774552,-0.150372088,0.913228452,0.292456508,-1.345194936,-0.6955176,2
3.553020239,9.498086929,0.865624785,51.10305023,0.82621938,-0.153115064,0.813985407,0.741012573,0.723371565,0.651160479,2
3.550609589,7.223259449,0.673088312,55.21408844,0.487007886,-0.047277849,0.853590488,0.350055397,-0.709703803,-0.805914879,2
3.519921064,9.538871765,0.860028088,52.22901917,0.812514067,-0.26023525,0.816158473,0.791794062,0.745215297,0.654412508,2
3.507663012,7.604434967,0.714144647,44.65095139,0.48821035,-0.055907313,0.881972373,0.309654564,-1.232090831,-1.278597355,2
3.504693508,7.469120026,0.578859627,50.18187332,0.66595304,0.017058531,0.762152016,0.610287786,-0.622471929,-1.039524555,2
3.498936653,9.662895203,0.768302798,57.10989761,0.851694882,-0.262038291,0.729171813,0.803130805,0.758626878,0.622945905,2
3.483278513,7.784098148,0.789081037,54.65838242,0.654125094,0.10295748,0.877885878,0.645994246,-0.394690096,-0.53406018,2
3.481347799,7.366656303,0.742262065,51.18559647,0.709964514,0.008610918,0.800757825,0.54308641,-0.569490254,-0.474964172,2
3.479412794,7.567653656,0.576823056,50.89535141,0.783240497,-0.059076726,0.855955541,0.546921372,0.228342891,-0.550749421,2
3.476492643,6.988229752,0.524299622,53.61874771,0.809884131,0.062750474,0.823615015,0.552534401,-0.011598717,-0.675825953,2
3.47602725,7.255482197,0.629426777,52.53859711,0.507845283,-0.024590584,0.838115692,0.318495363,-0.554365277,-1.31932056,2
3.460182905,7.638511181,0.733066797,45.01896667,0.566795349,-0.080542579,0.880934,0.366833448,-1.44996798,-1.277309537,2
3.434800625,7.463717461,0.724308193,41.68963242,0.306131899,0.018440599,0.961073756,0.161062598,-1.625363469,-1.371939659,2
3.4124825,7.458600521,0.63771373,49.69689941,0.68355757,0.016414611,0.705246389,0.571207225,-0.906656742,-1.176677346,2
3.407507896,7.615106106,0.836828411,51.15644073,0.606549144,0.302362651,0.902627051,0.680313766,-0.035579409,-0.491912127,2
3.354676008,6.624804974,0.642614603,52.38512802,0.763476014,0.086077176,0.901267469,0.544246912,-0.320883244,-0.987271547,2
3.352300167,7.410928726,0.58374244,53.09737778,0.303540409,0.294325322,0.838523149,0.146064624,-0.702020884,-1.410874009,2
3.347419262,7.601466656,0.506091297,51.11705399,0.775545776,-0.070210017,0.854826927,0.574232161,0.14672102,-0.549206376,2
3.332989931,7.48085165,0.665130913,56.80096817,0.910736382,0.029825214,0.158601388,0.993604362,-0.632573783,0.244016424,2
3.329801559,7.469059944,0.444781214,48.93993378,0.580069304,0.015115632,0.789862454,0.54099381,0.454894096,-0.53917557,2
3.325949669,7.353917599,0.745216608,50.7416954,0.741257429,-0.00346225,0.764721453,0.633678317,-0.509408116,-0.472345978,2
3.280246735,7.313939095,0.828113437,40.2440834,0.455957234,-0.058067586,0.946287155,0.225751966,-1.340244651,-1.653739572,2
3.229129076,7.645198345,0.812531769,51.87697601,0.597121656,0.132945448,0.866263866,0.640798569,-0.058209799,-0.5103966,2
3.202429295,7.086520672,0.435413569,47.43372345,0.628228486,-0.006863445,0.849971652,0.319889128,-0.862057805,-1.098393798,2
3.193468809,7.526094437,0.523027301,50.67614746,0.768971086,-0.085358299,0.805977643,0.582080483,0.244426534,-0.584024131,2
3.174263716,7.102516174,0.843474507,41.60728455,0.343556046,-0.063873053,0.963846326,0.181593537,-1.381487966,-1.701545358,2
3.130895615,7.484583378,0.525568426,51.37052536,0.508514047,0.118579052,0.871241987,0.409047514,-1.77325666,-1.312502503,2
2.997251034,7.053098679,0.590737224,39.35198975,0.716396332,0.160101399,0.924901426,0.687578261,-0.189853624,-1.007436395,2
2.982673883,7.878930092,0.668683469,54.61229324,0.609980762,-0.145430744,0.829097569,0.263296992,-2.101796627,-1.374387264,2
2.936220884,7.117882252,0.302955091,50.05914688,0.584088326,-0.067708574,0.832003653,0.512031615,-0.533159971,-1.063142776,2
2.90273428,7.856814861,0.63775593,55.99645233,0.77548492,0.170367196,0.739247262,0.899560869,-0.293201685,-0.470676929,2
2.888112307,7.461285591,0.532151818,49.5784874,0.439919025,0.01706657,0.785317779,0.456287563,-2.044661045,-1.846153021,2
2.83895874,7.181850433,0.444339007,51.35891342,0.663193226,-0.080323517,0.79534179,0.47710976,-0.466807753,-0.955069423,2
2.807855129,7.077161789,0.291333675,48.40523529,0.286814392,-0.056087237,0.931986213,0.170060903,-0.578870595,-1.062226295,2
2.701591253,6.665997982,0.637665987,51.98340988,0.671430886,-0.008701568,0.902672648,0.472788274,-0.519526303,-0.942670047,2
2.693061113,6.473706245,0.29018417,43.98196793,0.624056518,0.058876671,0.859073043,0.748754561,-1.433270812,-1.578397632,2
